user_id,package_id,rating
476,188,2
139,8,3
72,495,3
429,237,4
805,376,5
322,271,4
519,89,5
536,478,5
420,36,2
687,490,2
999,354,4
158,22,5
984,174,5
371,105,3
521,374,5
992,232,4
172,37,5
607,1,5
268,489,1
525,66,3
325,56,5
994,274,5
390,382,4
999,455,3
880,217,4
414,332,1
560,226,4
615,152,5
795,447,3
692,346,3
610,338,2
536,379,3
665,80,4
224,390,2
645,91,4
460,263,2
251,87,4
488,392,5
822,483,3
149,234,4
406,188,4
954,284,4
971,3,3
261,161,5
613,493,4
629,465,3
553,399,5
178,179,1
72,356,4
999,500,4
704,287,4
208,42,4
896,282,2
715,217,3
239,223,5
303,331,5
833,284,5
116,327,4
869,457,2
205,198,3
534,182,2
449,435,3
689,389,3
494,94,5
360,77,5
442,413,5
279,23,4
454,271,3
8,246,3
55,342,2
639,350,5
1,449,3
874,349,5
161,289,5
698,85,5
105,295,5
416,167,4
254,304,5
228,435,4
961,487,3
132,261,5
909,447,5
7,456,1
906,27,5
902,156,2
790,101,3
174,215,3
655,123,5
759,71,4
650,166,3
403,267,5
221,360,4
94,2,3
529,274,3
938,36,3
302,402,5
325,394,4
563,50,3
253,93,4
460,247,4
130,485,4
979,256,4
180,344,5
514,175,5
236,10,5
831,11,4
40,160,3
949,70,3
615,19,5
648,469,4
777,90,5
482,233,5
389,440,4
484,450,4
583,96,4
810,118,4
231,254,5
159,19,3
181,65,2
40,136,4
400,291,1
932,395,4
255,276,4
160,82,2
503,241,5
711,397,3
899,154,4
787,78,5
419,359,5
258,419,4
602,172,5
634,101,3
116,186,4
643,42,5
716,238,4
365,435,2
82,294,3
564,92,3
955,421,3
817,485,5
602,337,1
405,466,4
744,67,3
464,10,2
479,342,4
713,82,5
556,442,5
969,204,5
301,348,4
385,441,5
825,65,4
116,390,3
102,244,1
942,8,5
240,344,5
334,453,5
486,287,5
910,275,4
834,213,4
580,16,5
825,350,4
161,462,2
70,125,4
786,366,4
732,353,4
453,241,4
669,325,4
102,260,3
796,66,4
715,170,5
304,92,5
607,391,5
214,340,4
991,314,1
810,302,4
919,373,1
742,305,5
658,294,5
938,242,4
186,483,1
94,321,3
504,275,5
305,33,5
687,171,3
603,432,5
293,381,2
251,416,4
620,115,3
292,123,4
931,163,4
345,372,5
909,237,3
404,338,3
580,148,2
817,306,5
548,225,2
603,383,5
1000,76,4
651,244,5
194,213,4
773,438,4
799,27,3
199,486,3
185,105,4
577,9,2
830,180,4
300,392,4
622,318,2
992,197,3
698,396,4
134,152,2
683,462,3
915,39,2
813,98,5
643,12,4
448,334,4
992,268,5
468,140,4
839,366,5
862,474,4
244,192,3
189,409,5
26,47,3
176,402,5
578,207,5
737,68,1
592,346,3
342,193,2
837,45,4
332,77,4
933,480,5
433,444,5
710,26,5
773,286,3
646,403,3
594,213,5
836,304,3
750,24,1
866,73,3
893,67,4
157,254,3
73,468,1
556,352,4
725,92,5
417,486,1
345,149,4
141,350,5
160,64,5
291,311,3
395,114,4
522,298,3
677,7,5
80,273,4
90,469,5
67,340,3
144,21,3
553,485,5
911,181,4
673,335,4
3,198,5
831,91,5
621,206,5
417,192,3
226,214,3
972,261,3
622,242,5
593,232,1
463,310,4
725,469,1
54,178,4
48,157,2
816,199,5
925,73,5
52,131,3
735,320,4
382,435,2
815,63,4
778,25,4
818,295,3
38,492,5
729,119,5
529,304,4
113,56,5
596,10,4
647,442,5
932,144,5
489,125,4
486,11,3
941,111,4
587,277,3
167,145,3
957,82,1
655,161,5
263,110,5
983,211,2
988,270,1
444,95,3
162,81,5
741,195,1
487,399,4
797,376,2
710,222,5
497,164,5
995,172,5
119,439,3
392,161,5
198,113,5
377,225,5
601,217,5
215,79,5
759,48,4
227,483,3
28,438,3
600,77,3
985,397,4
130,226,3
191,146,4
907,358,2
828,426,3
908,491,4
865,139,3
704,10,5
725,156,5
68,198,2
594,98,2
389,293,4
74,250,4
348,31,3
418,282,4
261,35,5
36,81,3
617,106,3
531,329,4
378,311,5
600,340,4
763,367,4
119,106,5
813,132,5
676,364,5
306,430,5
943,137,3
628,65,5
855,129,4
1000,68,5
121,450,5
379,306,3
953,91,2
816,253,1
173,295,5
189,300,4
151,367,4
539,278,5
482,304,1
158,46,4
349,22,4
658,113,5
296,336,4
236,353,4
328,406,5
220,217,3
408,452,5
467,389,5
248,318,5
509,139,4
270,328,4
866,125,5
449,175,3
458,21,3
385,379,5
268,377,4
222,2,5
260,8,5
86,457,5
345,406,5
821,121,4
39,359,2
267,120,4
429,426,5
349,54,4
847,305,4
407,351,4
532,221,5
980,479,5
106,54,4
235,342,5
588,315,5
937,340,4
304,51,2
458,177,4
639,411,3
753,112,5
753,10,4
517,159,4
750,285,2
114,37,1
900,98,4
317,283,5
264,145,3
59,327,4
538,254,4
287,1,4
654,203,4
280,47,4
110,497,5
844,198,3
574,242,3
133,450,1
108,120,5
841,68,3
6,118,3
662,370,3
182,352,5
840,321,3
261,119,5
459,2,4
706,367,4
151,353,5
79,125,4
841,466,1
569,315,5
855,433,5
949,451,3
764,326,4
243,316,4
970,126,3
411,390,3
52,260,5
182,168,5
189,99,5
40,485,5
245,289,3
327,43,5
226,213,2
113,282,4
315,483,2
628,321,5
243,99,5
561,368,4
656,337,4
788,458,5
504,322,4
244,253,3
914,432,1
915,370,5
530,357,2
99,22,5
911,123,4
883,25,2
786,425,5
742,309,5
569,103,2
656,279,4
93,404,5
459,373,1
981,380,5
444,385,5
902,457,5
545,440,5
630,457,4
418,336,3
41,95,4
54,496,3
136,288,4
358,403,4
562,231,4
98,351,5
71,366,3
467,494,5
487,224,4
225,218,5
966,352,3
757,230,4
335,52,4
322,479,5
812,85,4
184,346,5
294,258,4
461,38,4
505,488,5
845,242,1
427,15,5
282,78,4
988,284,4
330,216,5
268,209,3
486,150,3
812,415,5
67,231,4
426,156,5
999,321,4
364,372,5
779,425,4
10,98,4
554,151,3
745,280,5
352,116,4
794,131,4
717,212,2
342,29,4
427,24,4
371,317,3
60,76,4
681,316,4
842,152,3
1,206,3
103,76,4
844,274,5
808,118,3
789,301,5
112,469,4
988,290,3
848,263,4
720,428,3
918,321,4
938,393,5
656,331,4
461,497,5
792,337,4
890,418,3
245,8,4
20,54,3
324,38,4
726,213,1
679,330,2
237,160,5
723,299,4
414,331,5
801,267,4
165,117,5
700,114,1
44,196,3
834,424,4
207,127,5
222,123,3
503,217,5
216,79,3
781,13,1
446,7,4
200,65,5
722,392,5
328,445,4
982,398,5
27,300,4
147,217,2
208,258,4
150,7,5
345,131,4
456,362,2
541,229,5
149,78,1
207,362,5
600,453,4
819,185,5
42,416,4
171,405,5
648,159,4
687,197,3
192,390,5
539,321,4
972,357,5
245,106,2
564,446,4
513,329,4
734,77,5
220,409,5
533,334,4
732,403,3
432,261,2
18,209,2
667,405,2
213,207,3
770,414,4
41,55,3
488,173,3
29,390,5
945,295,5
92,334,2
75,104,5
710,179,3
696,97,4
117,2,5
231,402,4
472,479,5
152,354,4
515,40,4
339,67,4
472,221,5
308,356,2
490,187,4
772,39,5
528,318,4
291,132,4
578,460,5
404,485,3
997,485,4
133,27,3
884,439,4
522,124,2
560,80,4
284,295,4
819,357,4
496,10,4
919,475,5
710,111,5
610,135,5
478,420,3
264,347,3
557,32,5
809,108,5
982,333,3
463,58,2
958,145,2
132,355,4
808,74,4
586,224,5
804,175,4
379,382,4
786,184,3
900,191,4
678,171,5
948,113,2
1000,450,2
401,188,5
613,215,5
747,498,4
619,295,3
648,354,2
170,315,4
245,143,4
323,423,4
848,72,4
712,84,4
340,245,3
439,35,5
633,261,3
263,205,3
199,350,4
694,71,5
609,402,4
837,442,5
761,121,4
218,157,4
814,421,4
158,224,5
806,100,2
353,54,5
440,310,4
258,2,5
91,139,1
243,150,1
48,15,4
706,48,4
184,133,4
649,492,5
760,208,4
493,16,1
221,482,4
103,194,5
946,21,3
414,40,4
943,379,5
992,379,3
77,301,2
730,239,3
337,358,2
254,222,4
381,57,4
293,134,4
84,190,4
199,473,5
841,493,3
898,156,5
974,310,4
418,145,4
727,431,4
718,217,5
864,8,4
624,372,2
236,240,5
750,484,3
613,134,4
106,322,5
877,59,4
314,81,5
287,195,5
852,355,5
352,93,5
751,411,5
544,249,3
594,306,2
338,415,4
385,63,4
712,251,3
297,257,5
684,361,5
768,410,4
784,35,5
164,39,4
89,330,5
157,446,3
610,75,3
9,243,4
549,121,4
564,107,5
444,62,4
418,65,3
588,280,1
391,91,4
949,469,4
837,471,5
162,425,3
515,90,3
645,48,5
25,458,5
890,400,4
841,219,3
515,149,3
870,449,3
210,463,3
416,279,4
648,286,5
60,443,2
573,399,4
36,59,3
312,326,2
116,188,3
54,301,5
929,167,3
421,16,3
917,378,4
305,233,2
284,57,3
382,135,4
707,118,5
107,106,5
151,53,5
592,493,2
881,331,5
216,54,3
107,413,5
383,227,3
250,462,2
494,26,4
911,425,5
460,190,4
77,457,4
142,51,5
516,137,3
746,300,4
358,113,1
533,418,5
690,81,4
592,218,3
764,246,3
794,236,2
470,129,5
575,275,3
144,499,3
129,294,4
175,451,5
776,303,4
285,193,3
877,311,5
695,410,5
243,115,4
720,129,5
217,298,4
845,131,4
225,322,4
417,80,4
745,77,1
235,229,4
315,120,5
319,202,4
288,19,5
537,500,5
135,138,4
364,156,3
845,207,3
57,423,4
511,264,3
869,92,5
519,26,4
988,339,3
374,352,3
176,423,3
632,453,5
893,450,2
287,97,4
146,141,5
728,67,3
704,137,5
424,273,5
337,284,3
633,500,3
311,302,4
967,7,3
171,296,5
508,9,4
938,458,5
948,148,4
123,345,3
344,103,5
377,448,4
553,224,4
51,374,4
21,168,5
436,296,5
809,424,3
770,175,5
706,429,3
280,440,3
596,440,2
566,183,1
866,181,5
160,379,4
743,307,5
143,121,4
9,180,4
286,436,5
387,397,1
581,70,4
371,499,4
570,329,1
666,54,5
124,179,4
650,71,4
863,128,2
182,399,5
865,217,4
531,382,4
429,272,5
144,393,1
507,269,4
821,3,4
51,108,3
555,338,5
667,497,5
595,211,3
691,394,2
313,359,5
552,74,4
950,148,5
805,52,5
228,161,5
438,165,4
327,234,3
650,213,4
321,355,5
223,474,5
89,51,5
278,99,1
988,153,5
426,325,4
253,376,3
918,110,5
562,182,5
302,321,5
280,301,4
453,487,1
788,50,5
991,107,2
208,357,4
681,247,5
815,482,3
464,204,3
184,452,3
840,36,4
337,247,4
635,244,1
914,439,3
932,107,3
719,247,5
893,234,4
680,239,1
657,49,4
122,67,4
257,400,3
345,53,4
338,218,3
503,154,5
326,160,1
425,224,5
563,313,4
641,282,5
454,355,5
345,116,3
490,412,2
11,128,4
753,200,5
934,127,5
423,32,4
486,261,3
460,159,2
453,380,3
48,59,4
496,395,1
358,342,4
840,460,5
622,63,3
714,353,4
611,484,5
64,482,4
921,393,2
394,18,4
469,355,1
225,400,4
450,155,5
262,186,3
509,282,5
182,269,4
751,266,3
486,399,4
374,434,5
666,21,5
750,494,2
877,10,4
717,149,3
950,101,5
746,16,3
599,474,4
284,404,3
525,212,5
461,248,4
429,150,5
482,79,1
325,399,4
208,55,5
984,208,5
215,104,3
447,226,4
166,224,3
951,303,5
518,11,2
441,179,4
727,259,4
108,1,5
713,415,3
922,251,5
953,390,4
877,67,5
104,320,3
870,242,3
970,129,3
930,148,5
708,72,4
696,333,4
668,264,2
578,292,4
142,497,4
736,257,3
16,320,3
975,46,5
677,483,4
734,285,5
791,30,3
574,91,2
290,89,4
503,367,4
547,45,4
456,487,1
46,10,3
266,466,2
384,146,3
205,257,5
70,225,5
711,496,5
497,63,5
572,171,5
992,301,5
556,240,5
487,28,3
688,243,5
538,207,5
176,480,3
869,171,4
611,157,4
156,18,5
659,492,3
782,17,2
128,124,4
590,274,3
316,403,4
816,496,4
486,346,2
135,174,4
896,107,4
153,47,5
508,254,4
855,259,2
148,248,3
429,373,5
825,298,5
669,58,4
860,92,3
184,89,4
395,450,3
707,436,4
390,137,3
584,239,5
630,239,4
362,99,4
916,350,5
353,14,4
167,414,4
578,391,2
952,498,2
659,282,3
596,315,2
799,218,5
357,144,1
475,357,4
119,325,2
944,166,3
905,422,4
247,94,3
463,435,5
20,155,4
294,239,3
783,191,4
825,8,5
152,479,2
185,374,5
834,406,5
460,349,4
583,391,5
432,332,4
421,48,5
209,435,4
319,325,4
100,281,5
26,500,5
865,49,4
917,436,5
470,222,4
228,191,5
617,374,4
158,322,4
678,347,5
483,168,3
9,412,5
913,499,5
909,352,4
199,479,5
908,359,2
789,395,5
676,75,4
373,450,4
503,20,5
970,26,3
631,261,5
2,415,1
792,429,4
87,153,4
166,278,2
682,275,5
723,237,1
635,101,5
50,46,3
757,456,4
589,425,5
431,123,4
38,182,5
851,161,5
346,238,4
373,2,4
673,209,3
300,304,3
124,278,5
316,2,5
437,157,3
243,425,4
251,53,4
838,283,4
265,118,5
258,55,4
908,356,4
445,214,3
524,269,5
905,43,4
28,434,4
792,128,2
940,96,5
471,374,4
673,433,5
928,392,5
492,178,3
131,277,4
6,148,5
724,130,5
549,97,4
302,27,3
710,365,5
235,135,5
299,284,5
813,224,5
609,68,1
575,232,3
691,70,5
614,26,3
357,110,5
941,484,4
15,352,1
534,297,5
415,30,3
858,260,4
586,148,3
26,24,4
589,372,3
512,115,1
857,284,2
280,145,2
901,287,2
468,356,5
67,127,1
224,423,4
236,261,5
344,237,3
718,21,4
436,424,2
519,495,5
250,102,4
548,466,5
476,227,3
92,326,4
315,13,5
739,209,4
570,426,1
334,389,5
260,476,4
3,15,5
77,41,4
658,124,5
187,80,3
60,418,3
100,58,1
614,272,5
263,396,5
818,362,4
470,292,4
857,260,3
98,63,5
779,107,3
576,333,5
932,254,4
795,229,3
514,351,4
497,459,4
327,79,4
666,140,5
49,346,4
733,97,5
559,484,4
901,421,4
306,66,2
764,175,4
776,358,3
335,489,4
861,296,2
982,339,5
8,267,2
135,274,5
164,269,4
520,2,5
445,457,3
949,492,3
141,154,5
139,82,5
564,159,4
757,302,3
171,318,4
166,493,3
253,66,3
888,321,5
695,390,3
508,327,5
383,492,5
718,172,5
224,42,1
429,250,5
983,331,4
355,356,4
739,142,5
30,266,5
214,101,5
857,423,4
842,357,5
74,403,4
540,424,5
4,458,5
71,220,4
534,406,4
939,425,4
139,69,3
769,386,3
458,476,4
239,370,4
168,43,5
690,441,5
975,31,1
740,325,5
634,234,2
124,288,1
6,193,5
797,403,4
530,77,3
50,424,4
264,274,5
833,145,5
717,93,4
968,2,3
753,197,3
302,14,4
229,225,4
919,55,4
120,133,5
221,80,4
508,153,2
97,264,4
382,45,5
653,281,3
135,119,5
847,431,3
988,370,3
17,382,4
485,208,5
262,359,3
805,220,3
237,232,3
350,383,4
657,7,3
467,207,4
516,356,5
565,186,3
914,358,4
73,32,3
292,42,4
436,490,3
954,183,4
895,39,5
918,125,3
46,169,5
263,199,5
250,15,1
572,254,2
712,52,3
863,38,5
407,441,3
492,120,2
836,497,5
195,103,4
791,114,4
673,83,4
631,323,4
991,317,4
814,115,2
604,333,5
9,207,5
184,93,5
326,304,3
294,297,5
436,21,4
513,66,4
963,168,4
530,323,5
338,383,4
602,92,4
932,74,3
659,52,5
883,325,5
992,4,4
398,162,5
50,37,5
208,25,5
574,500,5
182,193,3
394,235,3
485,74,4
492,100,4
544,233,5
816,72,4
771,427,4
513,151,4
949,305,5
863,1,5
197,23,5
788,24,5
802,439,4
290,8,3
343,396,2
739,80,5
223,225,4
154,288,2
433,282,1
796,77,4
760,189,3
876,236,3
816,66,1
109,488,5
12,174,5
442,495,5
645,186,5
522,246,3
208,92,3
966,23,1
511,309,3
21,492,5
471,119,3
669,35,4
470,323,5
327,260,5
183,267,3
857,426,4
175,20,3
510,87,2
717,489,1
405,99,5
114,439,3
524,471,4
1000,140,4
541,421,5
268,426,3
96,149,5
559,284,5
316,108,3
393,359,4
606,330,5
300,96,2
202,319,2
481,63,3
107,311,3
160,423,5
487,451,5
633,118,4
970,158,3
459,2,3
135,72,3
472,212,4
997,172,5
775,194,5
198,198,5
688,484,4
691,272,5
980,493,4
335,354,5
309,77,1
952,200,3
895,61,2
213,95,2
587,6,2
443,253,5
141,213,3
320,303,3
47,267,5
577,212,4
121,385,4
914,483,5
87,403,4
948,9,5
449,89,2
830,267,4
584,5,5
888,489,4
735,323,4
257,292,4
979,152,5
511,187,4
235,354,2
837,323,5
543,206,1
685,88,4
946,449,4
437,316,5
52,227,4
788,463,5
878,384,2
472,22,5
842,355,5
590,65,3
530,307,4
854,470,1
249,485,2
101,102,4
199,208,5
211,191,2
540,168,1
849,246,5
589,487,5
970,469,5
974,311,4
807,388,3
734,467,3
267,244,4
952,366,3
695,262,5
823,218,5
420,208,4
399,398,5
233,301,3
161,156,5
941,385,4
982,129,5
922,337,3
759,408,2
303,233,5
995,326,3
957,421,5
493,256,5
707,427,4
994,50,3
144,377,5
468,54,2
895,123,5
310,377,1
558,108,3
128,334,5
537,253,2
833,216,4
373,444,5
802,462,4
556,374,5
457,329,5
655,118,4
774,367,5
949,173,5
761,356,4
98,473,5
899,211,5
277,415,3
47,18,5
961,136,5
374,421,4
705,211,4
901,180,5
298,283,2
407,275,4
163,147,5
173,410,5
265,374,5
987,340,4
493,490,5
220,402,2
540,499,3
500,276,5
560,329,5
970,258,2
561,487,5
686,349,5
420,171,2
25,168,5
604,190,2
57,315,3
542,58,4
17,107,5
63,101,5
802,181,5
941,174,5
50,9,4
313,375,4
958,19,4
732,55,4
704,351,4
954,142,4
463,308,3
832,89,4
918,25,3
873,437,4
29,291,4
783,21,5
75,328,4
780,400,2
985,445,4
597,475,2
723,246,4
255,62,5
221,468,5
13,280,4
221,117,5
103,103,4
515,365,4
712,330,4
32,281,3
168,212,4
397,14,5
118,105,3
324,270,3
667,449,3
202,242,4
855,199,4
949,381,4
905,211,5
630,42,5
779,495,5
151,64,5
302,186,4
198,55,4
646,50,4
118,210,1
85,61,1
77,356,5
923,356,4
54,310,4
954,424,5
148,295,5
342,500,4
716,248,1
511,34,2
164,209,5
55,54,3
426,73,5
131,225,4
824,144,4
728,11,4
733,207,5
936,385,5
138,352,5
808,487,3
163,132,3
398,23,4
523,75,3
10,260,4
30,387,4
515,280,3
197,445,5
997,294,4
693,60,4
304,197,2
978,431,4
652,495,2
757,79,3
131,437,4
477,195,4
850,45,3
872,331,4
31,441,4
639,478,4
816,17,2
248,166,3
614,330,4
855,441,5
946,245,3
249,118,5
675,287,4
90,450,5
650,326,5
697,425,1
812,328,3
819,52,2
51,175,2
840,29,2
422,102,3
182,161,5
743,308,1
611,276,5
396,480,2
186,280,4
963,79,5
76,417,5
414,308,3
156,414,5
333,397,4
156,112,5
310,457,3
310,81,3
402,271,5
810,241,4
757,167,3
424,488,4
845,475,2
92,309,5
443,395,4
97,268,5
110,221,4
215,340,3
505,453,4
189,254,5
650,482,5
386,176,4
124,357,5
332,371,1
648,154,3
54,220,4
243,470,2
712,134,4
60,410,4
143,394,4
228,472,4
919,201,5
720,193,4
250,233,5
503,380,3
203,453,4
33,163,5
84,414,4
613,379,3
198,441,4
625,190,2
481,286,5
475,318,5
917,446,3
173,240,5
632,441,3
403,156,5
474,451,4
641,435,4
287,146,5
401,180,5
251,355,4
810,359,5
647,392,4
327,81,3
401,435,5
174,459,5
146,412,2
414,284,3
775,381,5
553,436,3
685,458,5
329,44,4
47,462,3
234,448,5
689,155,5
895,315,4
136,117,5
825,254,4
553,84,3
274,421,4
335,154,4
168,209,3
587,159,4
796,201,4
490,123,1
249,135,4
462,288,2
695,185,5
753,38,5
770,59,5
512,431,4
367,437,4
19,412,5
169,171,4
278,239,2
75,352,3
832,98,3
166,379,4
458,180,5
704,109,5
486,391,3
440,87,5
961,102,3
915,267,5
167,303,3
799,37,4
43,277,5
517,304,4
208,10,2
845,496,4
95,290,3
755,388,4
59,354,4
631,176,4
254,181,3
973,9,4
410,276,4
160,117,4
100,76,4
199,219,5
699,29,5
949,204,5
711,40,5
926,116,3
675,302,5
496,373,4
907,119,3
508,462,4
258,236,5
255,189,5
112,220,5
811,472,4
687,401,2
767,73,5
313,270,5
364,427,3
390,395,3
739,14,4
122,458,5
464,96,4
265,109,5
385,364,5
653,106,4
863,141,5
333,191,5
860,40,5
140,280,4
395,264,5
183,461,3
146,58,5
70,247,5
846,75,4
250,93,5
530,246,5
978,111,3
817,43,4
162,388,5
213,230,5
343,400,2
329,484,3
878,228,5
787,273,3
903,235,4
130,104,5
920,300,4
567,175,3
236,280,5
189,421,4
752,443,5
671,368,5
124,238,2
952,475,5
693,325,3
596,75,4
280,430,5
747,422,5
64,305,5
67,222,4
32,500,4
426,146,5
463,129,1
724,475,5
411,162,4
277,415,3
626,216,5
45,221,3
457,404,2
453,132,1
985,496,1
711,267,4
104,343,5
676,485,5
136,89,4
30,490,5
523,271,5
520,181,3
746,80,5
194,456,2
652,370,4
331,135,5
906,410,4
132,37,1
659,390,4
151,496,3
859,244,3
101,234,4
555,129,3
170,417,4
401,11,3
512,348,3
518,490,5
954,222,3
91,356,4
652,449,1
480,445,2
757,95,1
742,140,4
915,28,4
785,39,4
726,4,3
787,450,5
563,214,3
47,29,5
974,487,3
34,83,3
388,428,5
935,395,3
623,274,3
868,243,5
385,29,4
662,396,1
775,132,4
218,296,4
665,307,2
701,95,4
951,182,3
747,183,5
98,327,4
91,251,4
858,168,5
759,126,4
936,235,3
751,10,5
323,309,3
33,60,5
825,298,5
162,73,5
82,315,5
954,199,2
274,330,4
86,412,5
745,62,4
155,430,5
491,449,4
467,93,4
748,150,3
742,322,5
912,379,4
338,70,1
208,436,4
130,494,5
125,12,5
230,211,4
453,31,3
761,120,3
444,458,4
246,18,5
398,419,4
230,101,5
205,413,5
791,159,5
876,16,4
440,464,3
23,488,1
306,40,1
513,208,4
509,157,4
810,67,5
945,229,5
848,486,4
132,161,4
362,120,4
888,19,1
473,195,3
941,395,5
329,442,2
73,45,4
65,313,3
285,164,1
671,301,4
426,348,4
640,184,5
231,136,5
357,183,5
287,375,4
513,343,1
858,347,1
30,330,4
134,306,3
353,187,5
630,9,3
310,145,2
468,388,4
783,488,5
4,252,5
860,67,3
48,130,3
788,59,3
814,220,3
977,341,5
839,219,4
780,20,4
375,499,5
378,310,5
14,283,3
818,353,3
903,370,5
208,200,3
54,130,4
347,429,3
182,281,5
359,401,5
851,403,4
6,7,3
215,29,4
682,375,4
372,480,3
600,147,3
371,328,3
424,334,3
884,222,3
11,12,4
127,293,5
905,240,3
556,317,5
439,480,4
213,354,4
898,4,3
940,342,5
972,215,3
182,387,5
544,393,5
619,115,4
613,362,4
432,340,4
563,319,3
430,125,4
557,142,1
247,38,4
729,183,5
138,254,5
816,118,4
814,176,3
54,295,5
255,213,4
870,31,2
881,490,3
218,84,2
945,141,5
518,36,4
310,417,2
742,168,4
669,39,4
223,256,5
645,120,5
984,401,2
630,98,4
565,26,2
423,74,3
2,288,4
169,374,2
387,231,5
105,464,5
136,352,3
722,98,4
908,168,4
576,290,3
551,102,4
153,487,4
433,111,4
246,111,5
681,104,5
199,286,5
680,100,3
336,205,3
507,252,1
487,452,3
228,476,2
413,163,3
267,41,4
847,456,5
32,384,4
123,410,4
989,472,4
762,379,3
617,154,5
217,80,4
783,476,5
553,296,4
240,273,5
852,474,2
751,432,4
224,345,4
967,261,4
713,178,3
556,180,2
876,319,4
59,369,5
855,442,5
765,193,5
20,290,4
815,125,5
613,119,4
692,89,5
503,48,4
635,61,3
242,32,5
803,315,3
479,390,4
714,284,5
947,287,4
941,407,3
150,225,3
819,272,4
728,459,4
816,221,5
253,168,5
348,190,2
390,74,4
524,23,2
582,374,4
768,273,3
739,63,4
333,403,4
639,80,3
421,223,4
194,287,5
672,494,5
852,107,5
236,229,4
434,163,3
816,63,3
279,13,4
196,433,5
634,405,5
129,165,4
790,276,5
560,480,5
659,490,4
549,372,4
934,307,4
180,125,4
968,304,2
804,413,2
876,133,5
468,417,5
604,30,1
475,352,5
119,38,5
512,237,4
412,244,5
176,59,5
320,141,4
489,30,5
289,108,4
867,292,4
767,46,2
870,286,1
590,275,3
705,54,2
381,407,5
103,47,4
822,144,3
694,391,3
694,84,4
360,203,5
193,405,4
520,254,5
381,404,3
330,248,4
759,295,3
43,485,4
232,422,4
100,44,5
639,9,4
221,367,4
914,244,5
651,460,5
694,99,3
358,340,4
975,103,3
259,162,5
257,270,2
560,419,1
149,78,4
287,158,4
294,70,3
520,184,3
72,309,4
858,287,5
894,83,4
489,388,5
545,164,4
303,377,4
514,166,3
506,59,5
496,381,5
372,379,5
110,155,4
260,114,3
159,398,5
724,49,5
224,5,5
448,15,2
259,47,4
806,326,4
547,330,3
639,237,3
899,197,5
187,381,1
721,370,3
683,34,4
765,22,3
673,347,4
786,172,5
905,291,3
73,423,4
395,317,5
71,422,5
335,18,5
537,146,4
882,277,5
483,159,3
868,173,2
721,496,5
480,309,4
518,245,3
445,149,4
248,220,2
91,113,3
348,44,4
959,425,5
460,294,4
644,146,2
7,5,5
376,278,4
197,45,5
788,211,5
321,416,4
253,138,3
855,68,5
60,368,3
42,142,5
434,83,4
52,98,5
624,417,2
226,464,4
218,231,5
556,370,4
440,478,4
392,252,3
976,395,5
317,212,5
485,484,5
925,450,4
548,244,4
30,159,3
26,186,4
497,290,4
744,464,3
981,15,4
633,376,5
918,108,2
138,209,4
273,399,2
978,244,4
764,139,5
608,99,5
320,128,1
405,99,5
22,330,3
504,293,4
492,343,4
535,252,5
554,464,4
838,416,3
434,241,4
929,185,3
505,87,4
999,297,5
721,355,5
365,430,4
449,497,3
810,93,5
96,261,5
111,73,5
422,500,3
364,403,2
861,208,3
441,452,5
560,271,5
248,338,5
103,62,5
903,25,5
737,144,3
145,265,4
147,110,5
327,37,4
860,471,4
441,398,2
6,254,4
590,416,4
65,248,4
940,317,5
152,416,5
236,400,5
613,86,3
685,391,3
245,138,4
431,216,3
985,402,3
667,348,4
267,168,5
569,121,4
45,376,5
687,73,4
323,359,2
946,333,4
301,457,1
909,391,4
633,109,1
873,237,4
919,237,4
250,335,4
901,11,3
233,24,5
739,383,4
46,60,2
191,407,5
990,233,5
194,200,5
537,459,2
2,474,3
662,380,2
272,189,3
12,474,4
749,470,4
664,411,3
422,14,5
936,437,2
270,209,4
726,280,5
726,246,5
546,109,3
948,4,4
765,333,5
369,292,5
255,452,3
292,161,5
624,455,4
598,470,4
236,364,4
965,456,5
232,141,5
632,331,3
108,132,5
378,336,5
926,199,4
544,327,4
557,122,5
748,192,4
918,180,3
50,359,5
764,286,3
311,95,5
967,188,5
179,428,5
169,453,5
778,334,4
424,15,2
971,56,5
234,291,4
260,415,4
84,273,5
38,342,4
338,428,4
787,441,1
796,94,3
146,234,3
804,219,2
948,68,3
519,231,3
857,70,4
137,23,5
645,201,3
841,164,4
994,225,3
498,456,5
355,57,5
750,174,3
12,353,5
265,312,3
912,133,4
520,193,4
18,192,4
595,81,4
548,358,5
123,253,2
572,72,4
366,464,5
838,24,5
958,496,3
619,74,4
532,328,5
715,31,4
574,418,4
856,308,4
351,437,4
543,177,4
485,146,4
721,473,1
625,414,4
121,451,3
43,316,3
917,228,1
498,418,2
915,66,3
881,44,3
641,338,2
967,251,4
597,86,5
473,143,4
68,35,5
998,218,5
878,231,4
629,470,1
384,226,4
115,403,3
7,476,4
545,335,4
731,5,4
326,466,2
823,127,5
95,69,3
525,64,5
430,373,2
93,197,4
113,20,5
170,317,3
332,291,3
21,31,5
404,310,4
23,287,4
275,446,4
762,351,5
366,425,5
523,68,5
17,103,4
503,152,3
901,264,3
320,272,5
120,462,4
559,307,3
466,128,4
138,256,3
722,385,4
51,358,5
142,130,2
739,203,4
314,329,5
270,35,4
277,299,3
877,450,4
700,25,2
591,188,4
194,122,3
536,491,5
776,92,3
659,378,2
194,437,1
612,358,4
350,241,5
818,32,5
